도봉구,창동지구대,127.0517745,37.6522845,창4동
동대문구,답십리지구대,127.0536384,37.5738889,답십리1동
동대문구,서울동대문경찰서,127.0457643,37.5851004,청량1리동
동대문구,용신지구대,127.028204,37.5708187,용신동
동대문구,이문지구대,127.0681118,37.5964664,이문1동
동대문구,장안1파출소,127.0685879,37.572425,장안동
동대문구,장안2파출소,127.0743919,37.5767905,장안동
동대문구,전농1파출소,127.0479559,37.5762155,전농1동
동대문구,전농2파출소,127.0542444,37.5863758,전농1동
동대문구,제기파출소,127.0375464,37.5911184,제기동
동대문구,청량리파출소,127.0452894,37.5841505,청량리동
동대문구,회기파출소,127.0521635,37.5912132,회기동
동대문구,휘경파출소,127.0680497,37.584542,휘경2동
동작구,남성지구대,126.9745758,37.4835547,사당2동
동작구,노량진지구대,126.9333125,37.51115,대방동
동작구,대방파출소,126.9205619,37.4985633,대방동
동작구,사당지구대,126.9795437,37.4805612,사당1동
동작구,상도지구대,126.9362486,37.5059329,상도2동
동작구,서울동작경찰서,126.9428596,37.5131459,노량진1동
동작구,신대방지구대,126.9059332,37.4866221,신대방1동
동작구,흑석지구대,126.9536254,37.5123504,노량진1동
마포구,공덕지구대,126.9540834,37.551789,아현동
마포구,망원파출소,126.9027666,37.5542771,망원1동
마포구,상암파출소,126.893838,37.578292,상암동
마포구,서강지구대,126.929288,37.547333,서강동
마포구,서울마포경찰서,126.9539447,37.5510175,아현동
마포구,연남파출소,126.9237125,37.560325,연남동
마포구,용강지구대,126.9415812,37.5420236,용강동
마포구,월드컵지구대,126.909136,37.5687249,성산2동
마포구,홍익지구대,126.9134132,37.5519473,서교동
서초구,남태령지구대,126.9821336,37.4795385,방배2동
서초구,방배1파출소,126.9968953,37.4845398,방배1동
서초구,서래파출소,126.9968375,37.5021083,반포동
서초구,서울방배경찰서,126.9830176,37.4816273,방배2동
서초구,이수파출소,126.9887157,37.4941919,방배본동
서대문구,남가좌파출소,126.9240639,37.5759828,남가좌2동
서대문구,북가좌파출소,126.9128523,37.5830066,북가좌2동
서대문구,서울서대문경찰서,126.9667851,37.5649018,충현동
서대문구,신촌지구대,126.9430126,37.5585522,신촌동
서대문구,연희파출소,126.9328507,37.5702587,연희동
서대문구,충정로지구대,126.9638375,37.562275,충현동
서대문구,홍은2파출소,126.936213,37.583615,홍은2동
서대문구,홍은파출소,126.946388,37.595257,홍제1동
서대문구,홍제파출소,126.9445502,37.5881789,홍제1동
은평구,녹번파출소,126.9319002,37.6088174,녹번동
은평구,서울서부경찰서,126.921276,37.6021549,녹번동
은평구,신사지구대,126.9054028,37.5918555,신사2동
은평구,응암3파출소,126.917525,37.590524,응암3동
은평구,응암지구대,126.926438,37.6016217,응암1동
서초구,내곡파출소,127.0647242,37.4548529,내곡동
서초구,반포지구대,127.0051678,37.5059516,반포4동
서초구,서울서초경찰서,127.0052268,37.4956273,서초3동
서초구,서초2파출소,127.0281812,37.4922045,서초2동
서초구,서초3파출소,127.0044687,37.4823669,방배3동
서초구,서초파출소,127.0167431,37.4852805,서초2동
서초구,양재파출소,127.0378422,37.484558,양재1동
서초구,우면파출소,127.0159855,37.4560446,우면동
성동구,금호파출소,127.0196177,37.5547208,금호동
성동구,서울성동경찰서,127.0364909,37.5618368,행당1동
성동구,서울숲지구대,127.0522648,37.5380914,성수2가1동
성동구,성수지구대,127.0553168,37.5481943,성수2가3동
성동구,옥수파출소,127.0154956,37.5444029,옥수동
성동구,왕십리파출소,127.0326625,37.56665,왕십리도선동
성동구,용답파출소,127.0517792,37.5647861,용답동
성동구,응봉파출소,127.0300517,37.5498018,응봉동
성동구,한양지구대,127.0418092,37.5603281,사근동
성동구,행당파출소,127.0289,37.5574,행당2동
성북구,길음지구대,127.0192426,37.6106417,길음1동
성북구,돈암지구대,127.012273,37.5973371,돈암2동
성북구,서울성북경찰서,127.0160835,37.5899114,삼선동
성북구,성북파출소,126.9985562,37.5932821,성북동
성북구,안암지구대,127.0165431,37.586789,보문동
성북구,정릉2파출소,127.0107422,37.6046813,정릉2동
성북구,정릉파출소,127.0086044,37.6158517,정릉4동
송파구,가락지구대,127.1252841,37.4982471,가락본동
송파구,거여파출소,127.1465446,37.4950813,거여동
송파구,마천파출소,127.1482068,37.4970526,마천동
송파구,문정지구대,127.1296875,37.4852096,장지동
송파구,방이지구대,127.1257587,37.5102538,방이동
송파구,삼전지구대,127.0928051,37.5027089,삼전동
송파구,서울송파경찰서,127.1269643,37.5018531,가락본동
송파구,신천파출소,127.1125941,37.5200982,신천동
송파구,오금파출소,127.1280961,37.506896,오금동
송파구,잠실지구대,127.0821432,37.5120908,잠실2동
송파구,풍납파출소,127.1168719,37.5287611,풍납2동
수서구,개포지구대,127.0512293,37.4797816,개포4동
수서구,대왕파출소,127.1071493,37.465193,세곡동
수서구,대치지구대,127.0627417,37.4948875,대치동
